timestamp,cpu_usage,memory_usage,net_io,disk_io,cloud_provider,region,vm_type,vCPU,RAM_GB,price_per_hour,target,latency_ms,throughput,cost,utilization
2024-01-02 21:45:00,46.61,39.54,254.3,786.2,Azure,us-west,B1s,1,1.0,0.012,no_action,254.49,846.51,0.018,43.08
2024-01-02 21:50:00,95.63,25.79,305.48,621.38,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,261.48,1206.25,0.1366,60.71
2024-01-02 21:55:00,30.68,59.74,217.48,695.5,Azure,us-west,B1s,1,1.0,0.012,no_action,256.96,849.33,0.018,45.21
2024-01-02 22:00:00,26.67,35.08,148.42,264.55,AWS,us-west,B1s,1,1.0,0.012,no_action,263.64,659.17,0.018,30.88
2024-01-02 22:05:00,93.44,97.29,307.07,228.7,GCP,us-west,t2.micro,1,1.0,0.0116,scale_up,216.81,1881.64,0.0174,95.37
2024-01-02 22:10:00,43.07,17.83,300.55,860.61,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,264.24,633.19,0.0174,30.45
2024-01-02 22:15:00,70.55,29.85,148.19,886.66,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,241.41,959.67,0.1366,50.2
2024-01-02 22:20:00,10.06,88.36,406.67,664.6,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,244.42,1007.12,0.1366,49.21
2024-01-02 22:25:00,51.25,41.61,92.2,537.52,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,244.2,895.21,0.0174,46.43
2024-01-02 22:30:00,31.43,91.76,260.63,519.67,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,232.34,1254.78,0.0174,61.59
2024-01-02 22:35:00,53.85,48.7,318.61,999.6,GCP,asia-south,B1s,1,1.0,0.012,no_action,243.46,1094.92,0.018,51.28
2024-01-02 22:40:00,84.48,25.36,63.71,284.0,Azure,asia-south,B1s,1,1.0,0.012,no_action,246.49,991.87,0.018,54.92
2024-01-02 22:45:00,65.36,91.95,279.43,551.15,Azure,us-east,B1s,1,1.0,0.012,scale_up,200.5,1659.33,0.018,78.66
2024-01-02 22:50:00,85.53,24.46,61.24,504.13,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,239.31,1116.38,0.1366,55.0
2024-01-02 22:55:00,64.75,35.29,128.07,441.78,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,245.48,1063.26,0.1366,50.02
2024-01-02 23:00:00,77.57,21.29,397.75,313.24,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,257.43,1081.03,0.1366,49.43
2024-01-02 23:05:00,93.62,44.86,79.77,117.24,GCP,us-east,t2.micro,1,1.0,0.0116,scale_up,231.74,1449.59,0.0174,69.24
2024-01-02 23:10:00,79.77,31.1,205.29,127.09,AWS,asia-south,B1s,1,1.0,0.012,no_action,245.48,1121.31,0.018,55.44
2024-01-02 23:15:00,93.99,33.89,325.16,710.65,GCP,us-east,t2.micro,1,1.0,0.0116,scale_up,244.75,1256.02,0.0174,63.94
2024-01-02 23:20:00,95.24,89.64,382.58,349.72,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,216.32,1922.43,0.0174,92.44
2024-01-02 23:25:00,99.11,38.07,202.99,171.05,AWS,asia-south,B1s,1,1.0,0.012,scale_up,215.02,1352.18,0.018,68.59
2024-01-02 23:30:00,40.9,85.11,470.97,267.16,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_up,243.4,1250.57,0.1366,63.0
2024-01-02 23:35:00,15.56,18.31,123.26,635.69,GCP,us-west,t2.micro,1,1.0,0.0116,scale_down,283.92,189.14,0.0174,16.93
2024-01-02 23:40:00,32.2,52.39,347.86,776.06,GCP,us-west,B1s,1,1.0,0.012,no_action,262.37,921.95,0.018,42.3
2024-01-02 23:45:00,91.39,83.57,390.67,150.04,GCP,asia-south,B1s,1,1.0,0.012,scale_up,203.03,1836.97,0.018,87.48
2024-01-02 23:50:00,46.22,89.61,453.0,918.26,AWS,us-east,t2.micro,1,1.0,0.0116,scale_up,243.44,1302.99,0.0174,67.91
2024-01-02 23:55:00,34.45,27.15,133.08,407.9,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,281.43,603.06,0.0174,30.8
2024-01-03 00:00:00,20.79,76.14,289.15,359.15,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,232.41,965.87,0.1366,48.47
2024-01-03 00:05:00,63.65,49.05,123.98,204.92,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,252.76,1132.29,0.1366,56.35
2024-01-03 00:10:00,40.96,75.97,346.4,938.4,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,244.18,1232.92,0.1366,58.47
2024-01-03 00:15:00,69.13,90.85,229.78,394.12,GCP,us-west,t2.micro,1,1.0,0.0116,scale_up,218.78,1604.47,0.0174,79.99
2024-01-03 00:20:00,61.92,51.76,103.42,982.51,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,258.32,1166.91,0.1366,56.84
2024-01-03 00:25:00,12.92,69.28,289.53,192.94,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,261.48,759.91,0.1366,41.1
2024-01-03 00:30:00,36.67,94.45,418.43,985.21,Azure,asia-south,B1s,1,1.0,0.012,scale_up,215.36,1268.18,0.018,65.56
2024-01-03 00:35:00,14.53,14.75,361.41,512.14,GCP,asia-south,B1s,1,1.0,0.012,scale_down,290.93,226.03,0.018,14.64
2024-01-03 00:40:00,32.76,61.99,211.64,841.2,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,251.69,1013.79,0.0174,47.38
2024-01-03 00:45:00,41.57,42.63,412.57,395.36,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,242.71,700.39,0.0174,42.1
2024-01-03 00:50:00,85.68,29.91,221.45,827.57,AWS,us-east,n1-standard-1,1,3.75,0.0475,scale_up,238.09,1213.6,0.1366,57.8
2024-01-03 00:55:00,51.32,37.3,469.65,206.78,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,257.59,908.66,0.1366,44.31
2024-01-03 01:00:00,57.84,12.94,264.02,466.97,GCP,us-west,t2.micro,1,1.0,0.0116,no_action,269.15,658.69,0.0174,35.39
2024-01-03 01:05:00,97.4,60.6,371.64,161.61,AWS,us-west,B1s,1,1.0,0.012,scale_up,211.37,1569.67,0.018,79.0
2024-01-03 01:10:00,65.15,94.46,347.8,169.12,GCP,us-east,t2.micro,1,1.0,0.0116,scale_up,227.34,1493.6,0.0174,79.81
2024-01-03 01:15:00,46.29,85.03,416.6,650.65,GCP,asia-south,B1s,1,1.0,0.012,scale_up,220.62,1277.73,0.018,65.66
2024-01-03 01:20:00,19.53,41.94,235.93,708.24,AWS,asia-south,B1s,1,1.0,0.012,no_action,263.71,624.92,0.018,30.73
2024-01-03 01:25:00,45.57,26.36,120.57,844.57,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,263.1,692.83,0.0174,35.97
2024-01-03 01:30:00,25.14,89.14,300.67,308.24,GCP,asia-south,t2.micro,1,1.0,0.0116,scale_up,260.41,1143.72,0.0174,57.14
2024-01-03 01:35:00,96.23,29.84,448.78,940.87,GCP,us-east,n1-standard-1,1,3.75,0.0475,scale_up,239.22,1295.34,0.1366,63.04
2024-01-03 01:40:00,66.68,46.29,388.58,578.16,AWS,us-west,B1s,1,1.0,0.012,no_action,236.18,1220.6,0.018,56.48
2024-01-03 01:45:00,75.83,84.2,115.9,849.64,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,231.99,1607.32,0.1366,80.02
2024-01-03 01:50:00,48.82,44.11,461.78,326.05,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,252.97,990.25,0.1366,46.47
2024-01-03 01:55:00,56.27,37.76,307.87,392.69,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,252.04,961.28,0.1366,47.02
2024-01-03 02:00:00,75.55,41.12,351.99,824.89,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,240.37,1195.69,0.0174,58.33
2024-01-03 02:05:00,80.5,33.93,495.65,123.19,Azure,us-west,B1s,1,1.0,0.012,no_action,259.28,1197.83,0.018,57.22
2024-01-03 02:10:00,71.92,20.83,472.34,263.06,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,240.69,956.12,0.1366,46.38
2024-01-03 02:15:00,37.65,59.18,237.74,244.2,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,248.58,907.83,0.1366,48.41
2024-01-03 02:20:00,78.16,90.82,87.86,453.79,Azure,us-west,B1s,1,1.0,0.012,scale_up,226.0,1772.57,0.018,84.49
2024-01-03 02:25:00,24.67,31.04,60.67,851.45,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,277.06,539.2,0.1366,27.86
2024-01-03 02:30:00,93.38,47.77,72.78,135.45,Azure,us-west,t2.micro,1,1.0,0.0116,scale_up,210.33,1477.42,0.0174,70.58
2024-01-03 02:35:00,12.58,62.49,55.09,808.63,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,261.57,748.82,0.0174,37.54
2024-01-03 02:40:00,62.95,45.79,488.21,589.78,Azure,asia-south,t2.micro,1,1.0,0.0116,no_action,255.15,1036.34,0.0174,54.37
2024-01-03 02:45:00,34.43,91.38,218.62,594.88,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,236.1,1227.96,0.0174,62.91
2024-01-03 02:50:00,84.91,82.51,150.94,303.47,GCP,us-west,B1s,1,1.0,0.012,no_action,215.18,1629.37,0.018,83.71
2024-01-03 02:55:00,40.37,88.36,87.59,290.01,Azure,us-east,t2.micro,1,1.0,0.0116,scale_up,206.57,1268.56,0.0174,64.36
2024-01-03 03:00:00,40.1,45.51,288.47,245.23,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,270.48,871.76,0.1366,42.8
2024-01-03 03:05:00,78.41,23.85,117.16,341.36,AWS,us-east,B1s,1,1.0,0.012,no_action,237.33,935.01,0.018,51.13
2024-01-03 03:10:00,71.17,15.1,65.6,452.72,AWS,asia-south,t2.micro,1,1.0,0.0116,no_action,247.41,893.11,0.0174,43.13
2024-01-03 03:15:00,67.74,33.38,448.74,906.12,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,239.42,973.58,0.1366,50.56
2024-01-03 03:20:00,47.02,31.65,352.57,843.46,GCP,asia-south,B1s,1,1.0,0.012,no_action,270.45,812.81,0.018,39.34
2024-01-03 03:25:00,45.73,24.07,382.08,424.43,GCP,asia-south,B1s,1,1.0,0.012,no_action,253.13,742.68,0.018,34.9
2024-01-03 03:30:00,17.31,99.33,120.29,989.58,Azure,asia-south,B1s,1,1.0,0.012,scale_up,250.61,1257.88,0.018,58.32
2024-01-03 03:35:00,87.95,36.05,260.46,657.45,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,222.65,1146.0,0.1366,62.0
2024-01-03 03:40:00,39.73,60.78,432.76,281.38,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,251.6,1026.37,0.0174,50.25
2024-01-03 03:45:00,84.09,60.06,400.78,114.58,GCP,us-west,B1s,1,1.0,0.012,no_action,218.4,1407.65,0.018,72.08
2024-01-03 03:50:00,78.88,32.77,439.5,192.56,GCP,us-west,B1s,1,1.0,0.012,no_action,253.18,1139.06,0.018,55.83
2024-01-03 03:55:00,39.19,70.88,317.41,642.84,AWS,us-west,B1s,1,1.0,0.012,no_action,252.32,1189.79,0.018,55.03
2024-01-03 04:00:00,48.62,34.83,395.86,303.65,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,247.77,872.37,0.1366,41.72
2024-01-03 04:05:00,66.28,77.24,148.42,153.95,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,231.08,1385.81,0.0174,71.76
2024-01-03 04:10:00,86.45,14.05,380.37,407.19,GCP,us-west,t2.micro,1,1.0,0.0116,scale_up,257.54,1003.05,0.0174,50.25
2024-01-03 04:15:00,39.88,51.88,56.16,173.44,Azure,us-east,B1s,1,1.0,0.012,no_action,243.41,1013.17,0.018,45.88
2024-01-03 04:20:00,59.33,25.72,183.17,697.44,Azure,asia-south,n1-standard-1,1,3.75,0.0475,no_action,259.32,897.4,0.1366,42.52
2024-01-03 04:25:00,60.75,55.03,81.23,180.89,GCP,asia-south,B1s,1,1.0,0.012,no_action,225.42,1210.74,0.018,57.89
2024-01-03 04:30:00,92.55,46.59,114.48,743.25,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,232.72,1298.5,0.1366,69.57
2024-01-03 04:35:00,72.8,91.02,406.49,708.72,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,221.77,1645.6,0.0174,81.91
2024-01-03 04:40:00,36.62,10.1,172.38,296.1,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,288.51,539.02,0.1366,23.36
2024-01-03 04:45:00,63.41,11.46,377.95,391.18,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,269.22,845.76,0.0174,37.44
2024-01-03 04:50:00,40.85,22.11,92.49,848.37,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,270.83,661.92,0.1366,31.48
2024-01-03 04:55:00,19.31,46.18,378.02,801.84,Azure,us-east,B1s,1,1.0,0.012,no_action,258.09,722.67,0.018,32.74
2024-01-03 05:00:00,32.9,11.16,293.13,866.04,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,278.77,468.3,0.0174,22.03
2024-01-03 05:05:00,56.3,17.66,296.99,441.98,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,247.41,814.77,0.1366,36.98
2024-01-03 05:10:00,31.63,18.55,191.71,186.98,GCP,asia-south,B1s,1,1.0,0.012,no_action,289.1,377.41,0.018,25.09
2024-01-03 05:15:00,88.63,99.6,312.22,831.23,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,193.81,1828.53,0.1366,94.11
2024-01-03 05:20:00,46.24,70.53,356.99,383.72,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,245.0,1120.8,0.1366,58.39
2024-01-03 05:25:00,21.55,62.06,362.04,730.55,GCP,us-west,B1s,1,1.0,0.012,no_action,263.52,854.18,0.018,41.8
2024-01-03 05:30:00,55.0,75.72,328.63,267.98,Azure,us-east,B1s,1,1.0,0.012,no_action,255.5,1256.46,0.018,65.36
2024-01-03 05:35:00,86.5,27.66,106.5,967.13,Azure,us-west,t2.micro,1,1.0,0.0116,scale_up,242.38,1092.48,0.0174,57.08
2024-01-03 05:40:00,62.7,58.72,88.71,151.32,GCP,us-east,B1s,1,1.0,0.012,no_action,241.25,1169.0,0.018,60.71
2024-01-03 05:45:00,58.99,31.04,337.0,838.06,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,254.96,870.84,0.1366,45.02
2024-01-03 05:50:00,72.04,32.71,188.5,652.27,GCP,asia-south,B1s,1,1.0,0.012,no_action,263.52,1076.2,0.018,52.38
2024-01-03 05:55:00,42.83,67.69,259.78,270.94,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,249.77,1195.02,0.1366,55.26
2024-01-03 06:00:00,42.28,92.02,59.42,384.2,AWS,asia-south,B1s,1,1.0,0.012,scale_up,222.59,1404.5,0.018,67.15
2024-01-03 06:05:00,70.81,45.63,390.31,508.77,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,248.57,1157.55,0.1366,58.22
2024-01-03 06:10:00,32.58,20.84,313.04,972.39,Azure,asia-south,B1s,1,1.0,0.012,no_action,267.35,525.92,0.018,26.71
2024-01-03 06:15:00,40.54,55.53,122.87,692.29,GCP,us-east,B1s,1,1.0,0.012,no_action,240.43,876.33,0.018,48.03
2024-01-03 06:20:00,20.36,89.49,236.67,448.55,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,237.98,1196.16,0.1366,54.92
2024-01-03 06:25:00,68.34,15.53,416.18,946.45,Azure,us-west,B1s,1,1.0,0.012,no_action,262.07,845.25,0.018,41.94
2024-01-03 06:30:00,23.63,52.97,320.81,623.56,GCP,us-east,B1s,1,1.0,0.012,no_action,244.87,714.8,0.018,38.3
2024-01-03 06:35:00,21.41,45.26,123.2,760.93,Azure,asia-south,B1s,1,1.0,0.012,no_action,288.32,726.23,0.018,33.34
2024-01-03 06:40:00,88.47,61.93,205.47,822.71,Azure,us-east,B1s,1,1.0,0.012,scale_up,216.64,1507.91,0.018,75.2
2024-01-03 06:45:00,60.93,91.72,228.34,366.69,Azure,us-west,B1s,1,1.0,0.012,scale_up,222.94,1522.72,0.018,76.33
2024-01-03 06:50:00,48.95,63.61,86.28,945.61,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,248.78,1200.06,0.1366,56.28
2024-01-03 06:55:00,84.56,17.22,264.58,667.08,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,254.02,1046.29,0.0174,50.89
2024-01-03 07:00:00,34.94,94.68,105.96,887.62,GCP,us-west,t2.micro,1,1.0,0.0116,scale_up,239.55,1169.59,0.0174,64.81
2024-01-03 07:05:00,62.26,94.23,352.51,533.15,AWS,us-east,t2.micro,1,1.0,0.0116,scale_up,215.01,1544.75,0.0174,78.25
2024-01-03 07:10:00,49.59,67.96,221.43,149.11,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,249.63,1185.89,0.0174,58.77
2024-01-03 07:15:00,44.49,29.47,249.16,143.53,Azure,asia-south,B1s,1,1.0,0.012,no_action,267.28,760.51,0.018,36.98
2024-01-03 07:20:00,62.92,41.78,409.9,599.22,Azure,us-east,B1s,1,1.0,0.012,no_action,252.09,1102.07,0.018,52.35
2024-01-03 07:25:00,80.6,63.87,236.36,962.15,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,250.49,1489.15,0.0174,72.23
2024-01-03 07:30:00,29.84,66.31,307.22,266.35,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,253.38,930.79,0.0174,48.08
2024-01-03 07:35:00,78.73,57.11,152.05,699.87,AWS,us-east,B1s,1,1.0,0.012,no_action,230.96,1318.15,0.018,67.92
2024-01-03 07:40:00,24.7,26.6,141.03,448.04,Azure,us-east,B1s,1,1.0,0.012,scale_down,273.07,484.97,0.018,25.65
2024-01-03 07:45:00,56.05,53.5,222.25,855.23,GCP,us-east,n1-standard-1,1,3.75,0.0475,no_action,245.41,1036.92,0.1366,54.77
2024-01-03 07:50:00,15.58,16.4,308.24,609.42,GCP,asia-south,B1s,1,1.0,0.012,scale_down,285.58,370.98,0.018,15.99
2024-01-03 07:55:00,96.38,14.38,94.1,139.66,AWS,us-west,B1s,1,1.0,0.012,scale_up,246.37,1040.76,0.018,55.38
2024-01-03 08:00:00,68.1,14.1,475.69,857.95,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,254.35,811.07,0.1366,41.1
2024-01-03 08:05:00,25.29,21.42,105.48,566.71,AWS,asia-south,t2.micro,1,1.0,0.0116,scale_down,269.47,402.87,0.0174,23.36
2024-01-03 08:10:00,99.06,71.59,477.04,228.3,GCP,us-west,t2.micro,1,1.0,0.0116,scale_up,224.45,1601.22,0.0174,85.33
2024-01-03 08:15:00,16.91,10.38,351.7,677.64,GCP,asia-south,B1s,1,1.0,0.012,scale_down,283.33,142.74,0.018,13.64
2024-01-03 08:20:00,47.39,12.16,200.92,259.37,GCP,us-west,n1-standard-1,1,3.75,0.0475,no_action,285.53,628.75,0.1366,29.77
2024-01-03 08:25:00,38.38,45.38,156.62,187.27,GCP,asia-south,B1s,1,1.0,0.012,no_action,263.08,810.83,0.018,41.88
2024-01-03 08:30:00,70.98,59.22,263.79,930.19,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,233.07,1284.17,0.0174,65.1
2024-01-03 08:35:00,41.49,80.42,496.63,316.6,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,239.5,1221.66,0.1366,60.95
2024-01-03 08:40:00,30.22,45.94,234.35,980.4,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,266.92,734.92,0.1366,38.08
2024-01-03 08:45:00,40.08,75.78,239.0,620.52,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,246.42,1182.37,0.0174,57.93
2024-01-03 08:50:00,87.98,15.37,361.42,225.99,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,261.12,922.66,0.0174,51.68
2024-01-03 08:55:00,46.25,56.77,498.44,221.7,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,238.83,1111.66,0.0174,51.51
2024-01-03 09:00:00,21.97,24.29,477.17,891.64,GCP,us-west,B1s,1,1.0,0.012,scale_down,271.05,403.91,0.018,23.13
2024-01-03 09:05:00,70.23,53.54,238.28,422.03,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,253.09,1330.59,0.0174,61.89
2024-01-03 09:10:00,24.53,52.46,299.06,613.26,AWS,us-west,n1-standard-1,1,3.75,0.0475,no_action,268.29,729.28,0.1366,38.5
2024-01-03 09:15:00,12.27,41.93,401.1,607.5,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,281.69,488.13,0.0174,27.1
2024-01-03 09:20:00,61.07,81.66,380.76,649.1,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,217.52,1425.51,0.1366,71.36
2024-01-03 09:25:00,33.52,47.72,319.68,562.34,AWS,us-west,t2.micro,1,1.0,0.0116,no_action,240.98,810.79,0.0174,40.62
2024-01-03 09:30:00,76.11,12.16,313.17,947.33,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,254.73,817.74,0.0174,44.13
2024-01-03 09:35:00,18.23,66.31,297.74,466.63,GCP,us-east,B1s,1,1.0,0.012,no_action,267.31,847.98,0.018,42.27
2024-01-03 09:40:00,27.67,12.03,437.75,619.41,Azure,us-west,t2.micro,1,1.0,0.0116,scale_down,282.39,442.2,0.0174,19.85
2024-01-03 09:45:00,82.91,48.67,387.44,921.74,AWS,us-east,n1-standard-1,1,3.75,0.0475,no_action,221.51,1330.15,0.1366,65.79
2024-01-03 09:50:00,34.19,27.88,161.09,375.77,GCP,asia-south,t2.micro,1,1.0,0.0116,no_action,290.21,687.27,0.0174,31.03
2024-01-03 09:55:00,48.38,65.39,86.71,179.01,Azure,us-west,n1-standard-1,1,3.75,0.0475,no_action,243.83,1073.02,0.1366,56.89
2024-01-03 10:00:00,29.26,35.5,230.14,830.68,Azure,us-east,t2.micro,1,1.0,0.0116,no_action,278.3,677.81,0.0174,32.38
2024-01-03 10:05:00,93.95,11.81,119.2,897.55,AWS,us-west,t2.micro,1,1.0,0.0116,scale_up,270.16,983.63,0.0174,52.88
2024-01-03 10:10:00,69.67,71.12,469.28,997.25,AWS,asia-south,B1s,1,1.0,0.012,no_action,219.87,1458.26,0.018,70.4
2024-01-03 10:15:00,89.18,14.43,153.99,907.65,Azure,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,239.96,1000.14,0.1366,51.81
2024-01-03 10:20:00,22.43,87.32,275.03,707.4,AWS,us-west,t2.micro,1,1.0,0.0116,scale_up,252.95,1057.96,0.0174,54.88
2024-01-03 10:25:00,78.4,38.13,234.81,288.72,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,242.08,1170.87,0.0174,58.27
2024-01-03 10:30:00,94.11,37.3,401.85,789.27,AWS,us-west,B1s,1,1.0,0.012,scale_up,224.44,1299.89,0.018,65.7
2024-01-03 10:35:00,70.45,75.64,308.78,286.14,Azure,us-west,t2.micro,1,1.0,0.0116,no_action,207.17,1463.25,0.0174,73.05
2024-01-03 10:40:00,48.47,68.07,385.35,309.0,AWS,us-west,B1s,1,1.0,0.012,no_action,226.3,1133.76,0.018,58.27
2024-01-03 10:45:00,27.88,80.5,459.16,433.21,Azure,us-east,B1s,1,1.0,0.012,no_action,250.03,1097.14,0.018,54.19
2024-01-03 10:50:00,86.15,26.45,480.33,439.01,Azure,asia-south,t2.micro,1,1.0,0.0116,scale_up,238.73,1116.87,0.0174,56.3
2024-01-03 10:55:00,53.76,19.81,161.84,385.25,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,265.8,746.34,0.1366,36.78
2024-01-03 11:00:00,37.22,87.28,435.75,788.19,GCP,us-east,B1s,1,1.0,0.012,scale_up,242.2,1203.72,0.018,62.25
2024-01-03 11:05:00,95.05,71.43,199.23,550.52,GCP,us-east,B1s,1,1.0,0.012,scale_up,218.36,1775.43,0.018,83.24
2024-01-03 11:10:00,20.8,38.09,411.08,875.28,GCP,us-east,B1s,1,1.0,0.012,no_action,282.48,526.01,0.018,29.45
2024-01-03 11:15:00,77.66,83.08,475.59,381.63,Azure,us-east,B1s,1,1.0,0.012,no_action,229.92,1651.02,0.018,80.37
2024-01-03 11:20:00,71.0,32.71,442.87,251.97,GCP,us-east,B1s,1,1.0,0.012,no_action,248.88,1029.59,0.018,51.86
2024-01-03 11:25:00,52.79,86.42,222.53,251.45,Azure,asia-south,B1s,1,1.0,0.012,scale_up,232.18,1453.56,0.018,69.61
2024-01-03 11:30:00,27.03,74.83,280.0,643.88,Azure,us-east,n1-standard-1,1,3.75,0.0475,no_action,261.82,1011.01,0.1366,50.93
2024-01-03 11:35:00,84.66,73.84,97.43,854.97,GCP,us-east,B1s,1,1.0,0.012,no_action,232.93,1637.87,0.018,79.25
2024-01-03 11:40:00,42.67,89.14,376.42,201.33,GCP,us-west,n1-standard-1,1,3.75,0.0475,scale_up,243.43,1306.96,0.1366,65.91
2024-01-03 11:45:00,14.25,96.53,355.62,668.24,Azure,us-east,n1-standard-1,1,3.75,0.0475,scale_up,235.45,1065.95,0.1366,55.39
2024-01-03 11:50:00,94.79,36.84,398.98,453.81,AWS,us-west,t2.micro,1,1.0,0.0116,scale_up,238.43,1318.27,0.0174,65.81
2024-01-03 11:55:00,43.22,42.15,204.84,568.49,Azure,asia-south,B1s,1,1.0,0.012,no_action,267.44,845.79,0.018,42.69
2024-01-03 12:00:00,55.5,55.7,112.27,984.47,AWS,asia-south,B1s,1,1.0,0.012,no_action,242.59,1106.68,0.018,55.6
2024-01-03 12:05:00,69.68,63.58,236.82,479.97,GCP,us-east,t2.micro,1,1.0,0.0116,no_action,227.15,1361.74,0.0174,66.63
2024-01-03 12:10:00,83.82,68.39,238.54,512.23,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,232.48,1480.69,0.1366,76.1
2024-01-03 12:15:00,56.16,38.88,318.22,996.16,Azure,us-east,B1s,1,1.0,0.012,no_action,260.41,944.3,0.018,47.52
2024-01-03 12:20:00,41.05,14.93,141.91,476.83,GCP,asia-south,n1-standard-1,1,3.75,0.0475,no_action,264.86,585.86,0.1366,27.99
2024-01-03 12:25:00,20.83,16.08,375.81,935.93,Azure,us-east,t2.micro,1,1.0,0.0116,scale_down,271.59,360.02,0.0174,18.45
2024-01-03 12:30:00,56.12,41.39,218.67,659.2,AWS,asia-south,n1-standard-1,1,3.75,0.0475,no_action,245.39,991.56,0.1366,48.75
2024-01-03 12:35:00,13.2,99.49,154.73,148.45,AWS,us-west,t2.micro,1,1.0,0.0116,scale_up,256.18,1104.49,0.0174,56.34
2024-01-03 12:40:00,40.71,49.98,354.01,558.0,AWS,us-east,t2.micro,1,1.0,0.0116,no_action,257.43,905.79,0.0174,45.34
2024-01-03 12:45:00,53.49,98.82,389.56,323.74,GCP,us-west,B1s,1,1.0,0.012,scale_up,226.1,1523.98,0.018,76.16
2024-01-03 12:50:00,87.18,18.76,367.87,411.02,GCP,asia-south,n1-standard-1,1,3.75,0.0475,scale_up,253.68,1031.75,0.1366,52.97
2024-01-03 12:55:00,40.36,84.48,50.27,377.04,GCP,us-east,B1s,1,1.0,0.012,no_action,229.76,1210.41,0.018,62.42
2024-01-03 13:00:00,16.14,26.84,300.0,362.22,AWS,us-west,n1-standard-1,1,3.75,0.0475,scale_down,260.2,368.38,0.1366,21.49
